created_time,_id,positive,negative,neutral,compound,subjectivity,flair,flair score,aspect terms,aspect tb polarity,aspect tb subjectivity,aspect flair
2017-05-08T09:12:05+0000,,0,0,1,0,0,NEGATIVE,-0.582886338233948,,0,0,0
2016-11-04T01:09:37+0000,,0,0,1,0,0,NEGATIVE,-0.985783219337463,,0,0,0
2016-04-23T21:37:55+0000,,0,0,1,0,0,POSITIVE,0.946475088596344,,0,0,0
2016-03-13T19:44:02+0000,,0.133,0,0.867,0.3182,0.255,POSITIVE,0.980201780796051,central/,0,0.25,0.943311512470245
2016-06-17T09:37:36+0000,,0,0,1,0,0.4125,NEGATIVE,-0.999882102012634,independent/credible/,0.2,0.4125,0.995584934949875
2016-08-08T15:50:26+0000,,0.213,0,0.787,0.765,0.458333333333333,NEGATIVE,-0.99728274345398,better/rich/foreign/,0.25,0.458333333333333,0.329263925552368
2016-11-26T17:34:50+0000,,0.126,0,0.874,0.3182,0.9,NEGATIVE,-0.999819219112396,huge/,0.4,0.9,-0.914151728153229
2016-12-30T16:56:18+0000,,0.232,0.132,0.636,0.296,0.9,NEGATIVE,-0.994591534137726,funny/dirty/,-0.175,0.9,-0.00155332684516907
2016-07-28T11:32:46+0000,,0,0.324,0.676,-0.34,0,NEGATIVE,-0.997644126415253,,0,0,0
2017-03-02T15:11:28+0000,,0,0,1,0,0,NEGATIVE,-0.999583423137665,,0,0,0
2017-03-01T12:00:21+0000,,0.225,0,0.775,0.7876,0,NEGATIVE,-0.990622341632843,,0,0,0
2016-10-05T01:00:49+0000,,0,0,1,0,0,NEGATIVE,-0.501157224178314,,0,0,0
2016-11-04T05:06:52+0000,,0,0.107,0.893,-0.0516,0.3,NEGATIVE,-0.999162435531616,whole/,0.2,0.4,0.986696541309357
2016-02-27T15:00:13+0000,,0,0.5,0.5,-0.6124,0,NEGATIVE,-0.996390521526337,RACIST/,0,0,-0.999887704849243
2016-09-06T09:35:11+0000,,0,0,1,0,0.25,NEGATIVE,-0.746630370616913,other/same/non/,-0.0416666666666667,0.166666666666667,0.15460213025411
2017-03-21T13:48:55+0000,,0.189,0,0.811,0.4215,0.333333333333333,POSITIVE,0.58758419752121,united/,0,0,0.9987553358078
2016-08-15T21:12:03+0000,,0,0,1,0,0,NEGATIVE,-0.678427815437317,,0,0,0
2016-12-27T10:11:18+0000,,0,0.394,0.606,-0.5994,0,POSITIVE,0.601527810096741,,0,0,0
2017-02-16T15:52:45+0000,,0.122,0.518,0.36,-0.8689,1,NEGATIVE,-0.998486757278442,NickiI/evil/,-0.5,0.5,-0.130832582712173
2017-01-07T13:36:20+0000,,0.485,0,0.515,0.5719,1,NEGATIVE,-0.823623776435852,,0,0,0
2016-04-23T09:44:20+0000,,0.385,0,0.615,0.3612,0,POSITIVE,0.990177571773529,,0,0,0
2017-02-03T08:39:02+0000,,0,0.264,0.736,-0.7003,0.35,NEGATIVE,-0.995641469955444,unwarranted/Germanophobic/irrefutable/unhealthy/German/,-0.08,0.14,-0.880255830287933
2017-03-25T01:12:22+0000,,0,0,1,0,0,NEGATIVE,-0.983104109764099,,0,0,0
2016-09-14T09:06:05+0000,,0,0.383,0.617,-0.4767,0.6,NEGATIVE,-0.999991893768311,even worse/,-0.4,0.6,-0.999989032745361
2016-12-19T17:34:35+0000,,0.083,0.133,0.785,-0.5423,0.407142857142857,NEGATIVE,-0.994121849536896,Most/good/racist/left/similar/right/,0.247619047619048,0.339285714285714,-0.00543339053789775
2016-08-23T22:10:51+0000,,0,0,1,0,0,NEGATIVE,-0.991387069225311,offencive/,0,0,-0.9999760389328
2016-12-27T19:49:35+0000,,0,0.146,0.854,-0.0516,0,POSITIVE,0.991744816303253,,0,0,0
2016-07-17T13:26:57+0000,,0.293,0.103,0.603,0.296,0,NEGATIVE,-0.788526058197022,,0,0,0
2016-11-25T21:50:40+0000,,0,0,1,0,0,POSITIVE,0.671053886413574,,0,0,0
2016-11-03T10:45:37+0000,,0,0,1,0,0.2,NEGATIVE,-0.82801628112793,Factual/,0,0,0.99939239025116
2017-03-04T20:12:30+0000,,0.105,0.059,0.837,0.2732,0.391035353535354,POSITIVE,0.622343301773071,various/hard soft/left/more technocratic/,0.101041666666667,0.361458333333333,0.0512080490589142
2016-12-28T10:28:54+0000,,0,0,1,0,0,NEGATIVE,-0.99831485748291,,0,0,0
2017-03-12T17:20:27+0000,,0,0,1,0,0,NEGATIVE,-0.569882988929749,British/,0,0,0.95611697435379
2016-07-15T17:35:14+0000,,0,0.351,0.649,-0.4019,0,NEGATIVE,-0.997678458690643,,0,0,0
2016-11-28T10:10:11+0000,,0.245,0,0.755,0.5023,0.5,NEGATIVE,-0.888586103916168,greater/,0.5,0.5,0.997711777687073
2016-06-25T15:43:57+0000,,1,0,0,0.4215,0.7,POSITIVE,0.737392902374268,,0,0,0
2017-03-11T19:09:26+0000,,0,0.262,0.738,-0.6597,1,NEGATIVE,-0.997559547424316,ridiculous/,-0.333333333333333,1,-0.999446213245392
2017-01-31T00:42:23+0000,,0,0.5,0.5,-0.6124,0,NEGATIVE,-0.999017477035523,,0,0,0
2017-01-28T16:33:09+0000,,0.583,0,0.417,0.4201,0.75,POSITIVE,0.870826125144959,,0,0,0
2016-08-28T11:01:56+0000,,0,0,1,0,0,NEGATIVE,-0.995514333248138,British/,0,0,0.95611697435379
2016-10-11T22:16:23+0000,,0.808,0,0.192,0.6369,0.6,POSITIVE,0.996500372886658,,0,0,0
2016-06-25T12:57:58+0000,,0,0,1,0,0,NEGATIVE,-0.892047643661499,,0,0,0
2016-09-19T15:43:24+0000,,0,0,1,0,0,POSITIVE,0.934105157852173,,0,0,0
2016-07-10T11:43:08+0000,,0,0,1,0,0,POSITIVE,0.54687362909317,,0,0,0
2016-06-20T21:26:55+0000,,0.792,0,0.208,0.5859,1,POSITIVE,0.999062240123749,how charming/,0.7,1,0.999062240123749
2016-10-19T13:48:42+0000,,0,0,1,0,0,NEGATIVE,-0.999943852424622,,0,0,0
2016-10-16T16:47:28+0000,,0.531,0,0.469,0.5256,1,POSITIVE,0.998983204364777,impressed/,1,1,0.996187746524811
2016-07-22T20:15:12+0000,,0.172,0,0.828,0.3612,0,POSITIVE,0.971511244773865,,0,0,0
2016-08-12T13:08:16+0000,,0,0.169,0.831,-0.7579,0.4,POSITIVE,0.997769117355347,eyesight/dead/correct/,-0.0666666666666667,0.133333333333333,0.329521457354228
2016-07-22T16:01:41+0000,,0,0,1,0,0.333333333333333,NEGATIVE,-0.912401556968689,first/,0.25,0.333333333333333,0.912291407585144
2017-01-22T22:14:09+0000,,0.129,0.478,0.393,-0.7351,0.35,NEGATIVE,-0.999691247940064,frustrated/disillusioned/meaningful/,-0.0666666666666667,0.233333333333333,-0.333363950252533
2016-09-05T15:58:37+0000,,0.072,0.024,0.904,0.6705,0.529329004329004,POSITIVE,0.927032828330994,right/as tight/Londonextensive/former/new/nearest/,0.0405844155844156,0.212662337662338,0.678748081127803
2016-10-31T09:41:01+0000,,0,0.051,0.949,-0.1027,0.464285714285714,NEGATIVE,-0.999579608440399,most/large/med/,0.238095238095238,0.30952380952381,0.21783592303594
2016-07-05T16:45:21+0000,,0.185,0,0.815,0.3612,0.375,NEGATIVE,-0.97442752122879,other/alright/,-0.0625,0.1875,0.125482589006424
2016-07-09T22:28:21+0000,,0,0.608,0.392,-0.4767,0,NEGATIVE,-0.999603569507599,,0,0,0
2016-06-29T12:04:30+0000,,0,0.18,0.82,-0.296,0,NEGATIVE,-0.9764284491539,French/,0,0,0.969910562038422
2016-11-06T15:42:36+0000,,0.088,0,0.912,0.4019,0.617857142857143,POSITIVE,0.992066621780396,undemocratic/,0,0,-0.996403574943543
2017-01-21T22:29:17+0000,,0,0,1,0,0,NEGATIVE,-0.987736523151398,,0,0,0
2016-12-16T13:41:49+0000,,0.31,0.315,0.375,0.4466,0,NEGATIVE,-0.985645592212677,RICHER/,0,0,0.998473823070526
2016-06-24T00:06:00+0000,,0.722,0,0.278,0.3818,0,NEGATIVE,-0.777433812618256,,0,0,0
